movieId,tag
215353,mobile home
215353,rural setting
215353,slice of life
224338,birth
224338,Boston
224338,death
224338,drama
224338,grief
224338,home birth
224338,loss
224338,loss of a child
224338,marriage crisis
224338,Massachusetts
224338,midwife
224338,motherhood
225145,American West
225145,arizona
225145,badlands
225145,based on novel or book
225145,california
225145,community
225145,death of a spouse
225145,existential
225145,female director
225145,grief
225145,homeless
225145,Homelessness 
225145,landscape
225145,lifestyle
225145,nevada
225145,nomadism
225145,Oscar (Best Directing)
225145,Oscar (Best Picture)
225145,realistic
225145,recession
225145,South Dakota
225145,unemployment
225145,van
225145,vanlife
236117,california
236117,drama
236117,exploitation
236117,female director
236117,female friendship
236117,Los Angeles
236117,los angeles california
236117,porn
236117,porn industry
236117,porn star
236117,pornography
257037,based on a play
257037,driver
257037,grief
257037,husband wife relationship
257037,infidelity
257037,japanese
257037,loss
257037,loss of loved one
257037,sign language
257037,slow
257037,slow paced
257037,theater
257037,theatre play
257037,too long
257037,widower
259751,bisexual
259751,drama
259751,motherhood
259751,photographer
259751,rape
259751,single mother
259751,Spanish Civil War
259751,switched at birth
261513,ballerina
261513,ballet
261513,ballet school
261513,competition
261513,dance
261513,dancing
261513,drama
261513,France
265150,apartment
265150,based on a play
265150,boring
265150,dialogue driven
265150,drama
265150,family
265150,family dinner
265150,holiday
265150,Manhattan
265150,manhattan new york city
265150,New York City
265150,NYC
265150,thanksgiving
279710,based on a novel
279710,female director
279710,meeting
279710,rape
279710,religion
279710,sexual assault
233573,drug addiction
233573,Glenn Close
233573,hospital
233573,Mila Kunis
233573,mother daughter relationship
233573,recovery
266788,beach
266788,mother-daughter relationships
266788,phsycological
266788,thriller
266788,vacation
272483,covid 19
272483,dull
272483,slow
280260,drama
280260,slow
281294,comedy
278314,stupid plot
